fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
6514214888781275042,Organic Search,8569,Ecuador,not available in demo dataset,,,90,6,,20160812,1471048806,PAGE,,,16990000,,GGOEGAAX0345,Android Men's Vintage Tee,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
1926666827596977188,Referral,215821,United States,Mountain View,,,310,13,,20160930,1475270761,PAGE,,,8790000,,GGOEGEFR024199,Metal Earbuds with Small Zipper Case,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,
5279232182002860723,Direct,592566,United States,Irvine,,,619,14,,20170516,1494955325,PAGE,,,9990000,,GGOEGBJC014399,Google Tote Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
6502712635864631394,Referral,40686,United States,Los Angeles,,,41,5,,20161005,1475704480,PAGE,,,34990000,,GGOEGEVR014999,Google Water Resistant Bluetooth Speaker,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
1641037138033380835,Direct,62546,United States,not available in demo dataset,,,67,6,,20170426,1493248637,PAGE,,,17990000,,GGOEGOAB016099,Leather and Metal Ballpoint Pen,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,
7423530920099697545,Direct,71413,United States,not available in demo dataset,,,165,7,,20160813,1471135732,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Home/Gift Cards/,(not set),USD,,,,,Gift Cards,,/google+redesign/,0,1,
6015223437498020778,Referral,295927,United States,Mountain View,,,525,19,,20170214,1487131653,PAGE,,,12790000,,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/Shopping and Totes/,(not set),USD,,,,,Shopping & Totes | Bags | Google Merchandise Store,,/google+redesign/,0,1,
0092577763355869327,Organic Search,1855857,United States,Ann Arbor,,,1887,9,,20160803,1470269763,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/,(not set),USD,,,,,Kid's,,/google+redesign/,0,1,
5145285230801208216,Organic Search,45350,United States,Seattle,,,261,8,,20170214,1487121410,PAGE,,,16990000,,GGOEGETR014599,Google Tube Power Bank,Home/Electronics/Power/,(not set),USD,,,,,Power & Chargers | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
3444642706013409818,Direct,273057,United States,not available in demo dataset,1005500000,1,273,14,,20161213,1481693637,PAGE,,1,59990000,60365000,GGOEGEVB070899,Google Bongo Cupholder Bluetooth Speaker,Electronics,Single Option Only,USD,,,1005500000,ORD201612132887,Checkout Confirmation,,/ordercompleted.html,6,1,
9353456514056555037,Organic Search,164686,United States,not available in demo dataset,,,246,13,,20160813,1471131270,PAGE,,,0,,9181139,Waterproof Backpack,(not set),(not set),USD,,,,,The Google Merchandise Store/Malibu Sunglasses,,/google+redesign/,0,1,
6015818853654097789,Display,239625,United States,Mountain View,,,282,11,,20161027,1477597855,PAGE,,,16990000,,GGOEGAAX0651,Google Toddler Short Sleeve Tee Red,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3476660378818068250,Organic Search,142753,United States,Pittsburgh,,,191,7,,20160920,1474424389,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,
7524696809408974105,Organic Search,71478,United States,Houston,38980000,1,508,18,,20161007,1475869577,PAGE,,,24990000,,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
5892170762450009968,Organic Search,212751,United States,not available in demo dataset,,,253,7,,20161208,1481241808,PAGE,,,8990000,,GGOEGOBC078699,Google Luggage Tag,Home/Accessories/Housewares/,(not set),USD,,,,,Housewares | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
6343370201151670487,Referral,22223,United States,San Jose,,,103,6,,20170116,1484617279,EVENT,,1,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,3,1,
2007609087217645199,Organic Search,398363,Australia,not available in demo dataset,,,594,11,,20161228,1482974950,PAGE,,,34990000,,GGOEGAAX0335,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8772817413304596879,Referral,48095,United States,Mountain View,,,107,8,,20170503,1493843037,PAGE,,,3990000,,GGOEGBJC019999,Collapsible Shopping Bag,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
203747895812570720,Referral,106290,United States,San Jose,,,135,6,,20170425,1493139299,EVENT,,,19990000,,GGOEGXXX0806,Google Men's Bike Short Sleeve Tee Charcoal,${escCatTitle},(not set),USD,,,,,Google Men's Bike Short Sleeve Tee Charcoal,,/google+redesign/,3,1,
3740207363055872957,Organic Search,118742,United States,not available in demo dataset,,,1373,6,,20170210,1486733753,PAGE,,,15990000,,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
6749789107100564107,Organic Search,2016288,United States,not available in demo dataset,,,2016,6,,20170421,1492779736,PAGE,,,1990000,,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,
2933187673711787156,Referral,2447540,United States,Sunnyvale,,,3937,24,,20170427,1493327095,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,
3138662586063485035,Referral,21153,United States,Austin,,,322,19,,20170130,1485803606,PAGE,,,4400000,,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
267631532701553304,Organic Search,1040907,Colombia,not available in demo dataset,,,1114,22,,20170423,1492965298,EVENT,,1,16990000,,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Las camisetas de los hombres | prendas de vestir | Google tienda de artículos,,/google+redesign/,3,1,
8284521095885214097,Referral,7514,United States,San Bruno,,,991,21,,20170404,1491343175,PAGE,,,21990000,,GGOEYHPA003510,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
5547523680460796596,Referral,481419,Belgium,not available in demo dataset,,,481,26,,20161015,1476546714,PAGE,,,21990000,,GGOEYHPA003510,YouTube Trucker Hat,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
212378094472826544,Referral,0,United States,San Jose,154000000,1,416,20,,20170313,1489416943,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
7012171118309447083,Organic Search,311500,France,not available in demo dataset,,,446,10,,20161205,1480953204,PAGE,,,3500000,,GGOEGFAQ016699,Bottle Opener Clip,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
8555976420966202747,Organic Search,234381,United States,not available in demo dataset,,,270,14,,20170601,1496351292,PAGE,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8676743052324543730,Organic Search,580594,United States,Mountain View,,,581,11,29,20170726,1501086575,PAGE,,,2990000,,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,
9683065455049662022,Direct,49123,United States,not available in demo dataset,,,170,4,,20160822,1471858161,PAGE,,,39990000,,GGOEGAAX0310,Google Heavyweight Long Sleeve Hero Tee Burgundy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
8485452121200166672,Paid Search,4443,United States,San Francisco,,,131,5,,20170225,1488091259,PAGE,,,24990000,,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1079183661545905787,Direct,45523,United States,Mountain View,,,46,3,,20160825,1472148518,PAGE,,,34990000,,GGOEGEVR014999,Google Water Resistant Bluetooth Speaker,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,
1925499684792247461,Direct,0,Italy,not available in demo dataset,,,,1,,20160927,1474998922,PAGE,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
2238840580519581551,Organic Search,0,Vietnam,not available in demo dataset,,,176,2,,20170327,1490668126,PAGE,,,7990000,,GGOEYOLR080599,YouTube Notebook and Pen Set,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1563065767696461622,Referral,3847,United States,New York,,,4,2,,20160818,1471535689,PAGE,,,10990000,,GGOEGFPR113699,16 oz. Hot and Cold Tumbler,Home/Accessories/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,
1083770488693338496,Organic Search,0,United States,not available in demo dataset,,,18,2,,20161029,1477759535,PAGE,,,4990000,,GGOEGESC014099,Rocket Flashlight,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,
4643940322950912476,Organic Search,0,United States,not available in demo dataset,,,196,2,,20170609,1497012462,PAGE,,,74990000,,GGOEGAAX0597,Google Men's Quilted Insulated Vest Battleship Grey,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
409155542310190048,Organic Search,0,United States,San Francisco,,,35,3,,20160825,1472156186,PAGE,,,15990000,,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
2200229569945637394,Referral,100229,United States,not available in demo dataset,,,100,5,,20161004,1475647173,PAGE,,,2500000,,GGOEGOAQ012899,Ballpoint LED Light Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,
6035720315860401957,Referral,131701,United States,Mountain View,,,132,5,,20161114,1479135816,PAGE,,,13590000,,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3441363583316267120,Organic Search,47932,United States,Paris,,,48,4,,20170405,1491431853,PAGE,,,74990000,,GGOEGAAX0604,Google Women's Quilted Insulated Vest Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
845950438906935956,Organic Search,0,United States,Charlotte,,,,1,,20161216,1481931975,PAGE,,,9990000,,GGOEGBJC014399,Google Tote Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
4761794453267988975,Organic Search,87382,Singapore,(not set),,,139,5,,20170207,1486532845,PAGE,,,10990000,,GGOEGOCB017499,Leatherette Journal,Home/Office/Notebooks & Journals/,(not set),USD,,,,,Notebooks & Journals | Office | Google Merchandise Store,,/google+redesign/,0,1,
759913108523269841,Paid Search,40104,United States,Santa Clara,,,52,4,,20170617,1497683515,PAGE,,,8990000,,GGOEAOBH078799,Android Luggage Tag,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
7086681879770292546,Direct,0,United States,not available in demo dataset,,,,1,,20161122,1479859400,PAGE,,,76990000,,GGOEGEVB070699,Google Bluetooth Speaker-Power Bank,Home/Electronics/Audio/,(not set),USD,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
9131800043683616556,Organic Search,47197,Czechia,not available in demo dataset,,,47,3,1,20170719,1500515010,PAGE,,,99990000,,GGOEGBRB013899,Google Laptop Backpack,Home/Bags/,(not set),,,,,,Bags | Google Merchandise Store,,/google+redesign/,2,1,
8483367457787588909,Referral,127896,United States,Mountain View,,,179,9,,20160815,1471284456,PAGE,,,3990000,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,
5393815463225121677,Referral,397677,United States,New York,,,1548,6,,20161018,1476823299,PAGE,,,14990000,,GGOEGBPB021199,Google Slim Utility Travel Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
7962298107446353232,Organic Search,121018,United States,not available in demo dataset,,,144,5,,20161222,1482431206,PAGE,,,16990000,,GGOEGAAX0661,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/store.html,0,1,
9148171891199251536,Organic Search,0,Indonesia,not available in demo dataset,,,,1,,20170330,1490881141,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
850330815735906734,Paid Search,733014,United States,Atlanta,,,788,9,,20170425,1493176061,PAGE,,,4990000,,GGOEGCBB074399,Google Device Holder Sticky Pad,Home/Electronics/Electronics Accessories/,(not set),USD,,,,,Accessories | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
5947464950828015089,Direct,290858,United States,not available in demo dataset,,,397,9,,20160816,1471371097,PAGE,,,39990000,,GGOEGAAX0313,Google Tri-blend Hoodie Grey,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/store.html,0,1,
6721126921860467700,Organic Search,23895,Turkey,not available in demo dataset,,,51,4,1,20170724,1500922130,PAGE,,,37990000,,GGOEGEHQ072599,Google 4400mAh Power Bank,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,
1508897859756174834,Organic Search,0,Macau,not available in demo dataset,,,,1,,20160922,1474531693,PAGE,,,16990000,,GGOEGAAX0107,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
6377303194017990751,Referral,75663,United States,New York,,,120,9,,20161018,1476837650,PAGE,,,990000,,GGOEGGOA017399,Maze Pen,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,
0078933977163716348,Organic Search,8450,United States,Mexico City,,,191,4,,20170703,1499121296,PAGE,,,13990000,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
3187196605292124345,Direct,0,India,New Delhi,,,,1,,20161023,1477259593,PAGE,,,18990000,,GGOEGAAX0734,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8346071450346433478,Organic Search,62748,Canada,not available in demo dataset,,,63,2,1,20170728,1501304358,PAGE,,,22990000,,GGOEGEHQ072499,Google 2200mAh Micro Charger,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,
8946840755894418080,Referral,12740,United States,New York,,,97,5,,20170602,1496412752,PAGE,,,18990000,,GGOEGAAX0660,Google Toddler Sports T-shirt Red,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3383830241619118615,Organic Search,0,United Kingdom,not available in demo dataset,,,9,2,,20170615,1497557099,PAGE,,,6990000,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
6796484953265657887,Organic Search,0,United States,not available in demo dataset,,,,1,,20170614,1497438481,PAGE,,,20990000,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3876395517364123959,Organic Search,0,Hungary,not available in demo dataset,,,22,2,,20170621,1498079966,PAGE,,,16990000,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
249267852677987084,Organic Search,0,Hungary,not available in demo dataset,,,,1,,20170607,1496846696,PAGE,,,24990000,,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
0563726685650208372,Organic Search,0,United States,not available in demo dataset,,,,1,,20160920,1474376816,PAGE,,,24990000,,GGOEGAAX0331,Google Long Sleeve Raglan Badge Henley Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
2886294219985377258,Organic Search,25282,Belgium,not available in demo dataset,,,25,2,,20161130,1480498108,PAGE,,,16990000,,GGOEGAAX0278,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7886637587168678324,Organic Search,0,Brazil,Sao Paulo,,,,1,,20170130,1485787952,PAGE,,,14990000,,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8631622242609861364,Referral,24957,India,Chennai,,,135,5,,20170627,1498547625,PAGE,,,14990000,,GGOEGOCL077699,Google Hard Cover Journal,Home/Office/Notebooks & Journals/,(not set),USD,,,,,Notebooks & Journals | Office | Google Merchandise Store,,/google+redesign/,0,1,
348074693894405130,Organic Search,12227,United States,Mountain View,,,27,3,,20160810,1470839452,PAGE,,,1990000,,GGOEAFKQ020499,8 pc Android Sticker Sheet,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,
602049868302406777,Organic Search,79649,United States,not available in demo dataset,,,80,5,,20170501,1493678645,PAGE,,,5500000,,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1688559193346651409,Direct,0,United States,San Jose,,,,1,,20170510,1494447815,PAGE,,,4990000,,GGOEGOGA016299,Grip Highlighter Pen 3 Pack,Home/Spring Sale!/,(not set),USD,,,,,Spring Sale,,/store.html,0,1,
7942210274437181545,Organic Search,250125,Philippines,not available in demo dataset,,,287,4,,20170130,1485849220,PAGE,,,98990000,,GGOEGAAX0598,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
0299557203887183786,Organic Search,95166,United States,Portland,,,95,4,,20161208,1481222174,PAGE,,,16990000,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1208935828200123297,Direct,15206,United States,Atlanta,,,15,2,,20170502,1493749210,PAGE,,,24990000,,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
8844853984827875454,Organic Search,9662,United Kingdom,not available in demo dataset,,,39,4,,20170528,1495998440,PAGE,,,9990000,,GGOEGOCT019199,Red Spiral Google Notebook,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1475404838632495633,Organic Search,17291,Spain,not available in demo dataset,,,17,2,,20170502,1493734549,PAGE,,,2500000,,GGOEGOAQ012899,Ballpoint LED Light Pen,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
6744950413512472760,Organic Search,7815,United States,not available in demo dataset,,,8,2,,20170613,1497373308,PAGE,,,4990000,,GGOEGBMJ013399,Sport Bag,Home/Bags/More Bags/,(not set),USD,,,,,More Bags | Bags | Google Merchandise Store,,/google+redesign/,0,1,
32285047072104389,Direct,0,United States,Charlotte,,,49,3,,20170526,1495858724,PAGE,,,59990000,,GGOEGESB015199,Google Flashlight,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,
664896060625007423,Organic Search,77488,French Polynesia,not available in demo dataset,,,77,3,,20170511,1494571931,PAGE,,,7990000,,GGOEYOLR080599,YouTube Notebook and Pen Set,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9255969089275259240,Organic Search,4839,Ukraine,not available in demo dataset,,,101,5,,20160815,1471254087,PAGE,,,12990000,,GGOEADWQ015699,Android Rise 14 oz Mug,Home/Accessories/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,
5584454656918689154,Organic Search,154660,Uruguay,not available in demo dataset,,,238,5,,20161002,1475419050,PAGE,,,145990000,,GGOEGEVB070599,Google G Noise-reducing Bluetooth Headphones,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,
7069547583111570155,Referral,36087,United States,New York,,,49,3,,20170308,1488986648,PAGE,,,18990000,,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7589635527047942473,Organic Search,0,United States,not available in demo dataset,,,,1,1,20170713,1499939948,PAGE,,,4990000,,GGOEGBFC018799,Electronics Accessory Pouch,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
0763172965611081231,Organic Search,0,United States,not available in demo dataset,,,,1,,20170105,1483671356,PAGE,,,7990000,,GGOEYOLR080599,YouTube Notebook and Pen Set,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3970840858370403864,Referral,561290,United States,not available in demo dataset,,,561,7,,20170502,1493740920,PAGE,,,4990000,,GGOEGBJC019999,Collapsible Shopping Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
2145426986220637540,Direct,0,United States,not available in demo dataset,,,,1,,20170521,1495430035,PAGE,,,29990000,,GGOEGAAX0352,Android Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
0483749308978589201,Direct,166774,China,not available in demo dataset,,,254,6,,20170522,1495498192,PAGE,,,21990000,,GGOEGAAX0589,Google Men's Short Sleeve Performance Badge Tee Black,Home/Apparel/Men's/Men's-Performance Wear/,(not set),USD,,,,,Men's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
0623780561069416758,Organic Search,104985,United States,not available in demo dataset,,,105,5,,20161217,1482005495,PAGE,,,74990000,,GGOEGAAX0595,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Home/Apparel/Men's/Men's-Outerwear/,(not set),,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
5259094315452887438,Direct,21654,United States,not available in demo dataset,,,481,8,6,20170728,1501244324,PAGE,,,18990000,,GGOEGHPB080410,Google 5-Panel Snapback Cap,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9751981524420154777,Organic Search,247696,Chile,Santiago,,,340,7,,20160902,1472857990,PAGE,,,1990000,,GGOEGFSR022099,Google Kick Ball,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
3651236178297413161,Organic Search,0,United States,not available in demo dataset,,,,1,,20160829,1472502644,PAGE,,,57990000,,GGOEGAAX0577,Google Women's Performance Golf Polo Blue,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/store.html,0,1,
7667298633665508935,Organic Search,158428,Canada,Quebec City,,,162,6,,20161207,1481173245,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
6863620544361290758,Organic Search,0,United States,New York,,,,1,1,20170713,1499980766,PAGE,,,4990000,,GGOEGBMJ013399,Sport Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
0621292492297994069,Direct,0,India,not available in demo dataset,,,,1,,20161124,1480017745,PAGE,,,18990000,,GGOEGAAX0291,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6376134395467820618,Direct,168636,United States,not available in demo dataset,,,181,6,,20160914,1473911764,PAGE,,,39990000,,GGOEGAAX0313,Google Tri-blend Hoodie Grey,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/store.html,0,1,
0248968513357534214,Organic Search,33565,Australia,Perth,,,90,6,,20170624,1498309707,PAGE,,,16990000,,GGOEGAAX0284,Women's YouTube Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7714674014429450385,Organic Search,0,India,Bengaluru,,,,1,,20161209,1481292249,PAGE,,,16990000,,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7803292012172378546,Organic Search,63813,Canada,not available in demo dataset,,,64,4,,20170118,1484783789,PAGE,,,9990000,,GGOEYOCR078099,YouTube Spiral Journal with Pen,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3545443580188958314,Direct,0,Norway,not available in demo dataset,,,72,6,,20160927,1474970681,PAGE,,,18990000,,GGOEGAAX0300,YouTube Women's Racer Back Tank Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube,,/google+redesign/,0,1,
2927404988255184520,Direct,0,United States,San Francisco,,,,1,,20160901,1472715709,PAGE,,,16990000,,GGOEGAAX0341,Google Women's Vintage T-Shirt Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
